class name: scp 	 label: 0 	 no. packet: 7000
class name: skype 	 label: 1 	 no. packet: 7000
class name: sftp 	 label: 2 	 no. packet: 7000
class name: aimchat 	 label: 3 	 no. packet: 7000
class name: facebook 	 label: 4 	 no. packet: 7000
class name: ftps 	 label: 5 	 no. packet: 7000
class name: netflix 	 label: 6 	 no. packet: 7000
class name: icq 	 label: 7 	 no. packet: 7000
class name: hangouts 	 label: 8 	 no. packet: 7000
class name: spotify 	 label: 9 	 no. packet: 7000
class name: gmail 	 label: 10 	 no. packet: 7000
class name: voipbuster 	 label: 11 	 no. packet: 7000
class name: bittorrent 	 label: 12 	 no. packet: 7000
class name: youtube 	 label: 13 	 no. packet: 7000
class name: email 	 label: 14 	 no. packet: 7000
class name: vimeo 	 label: 15 	 no. packet: 7000
Initial val. accuracy on unseen test data (not validation dataset): 95.9107%
Random Seed: 2024
-------------------- Start searching for the pruning and quantization policies ----------------------------------------
Saving state_dict checkpoint with masks for finetuning at networks/quantized_models/iscx2016vpn/CNN1D_TrafficClassification_iscx2016vpn.pt
Saving best model in onnx at networks/quantized_models/iscx2016vpn/model.onnx
Best accuracy is 51.10% with FLOPs reduction of 86.673665% from baseline model
Episode 1 	 Avg length: 0 	 Avg reward: 51 	 Elapsed time 6.364
Episode 32 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.980
Episode 33 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.985
Episode 34 	 Avg length: 0 	 Avg reward: 16 	 Elapsed time 5.003
Episode 35 	 Avg length: 0 	 Avg reward: 16 	 Elapsed time 4.930
Episode 36 	 Avg length: 0 	 Avg reward: 17 	 Elapsed time 4.989
Episode 37 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.992
Episode 38 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 5.006
Episode 39 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.934
Episode 40 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.012
Episode 41 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.993
Episode 42 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.945
Episode 43 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.986
Episode 44 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.983
Episode 45 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.982
Episode 46 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.914
Episode 47 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 5.004
Episode 48 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.992
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.5090800523757935 	 
Epoches 5 	 loss: 0.5090800523757935 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 49 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.129
Episode 50 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.925
Episode 51 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.981
Episode 52 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.981
Episode 53 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.928
Episode 54 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.997
Episode 55 	 Avg length: 0 	 Avg reward: 28 	 Elapsed time 4.983
Episode 56 	 Avg length: 0 	 Avg reward: 39 	 Elapsed time 4.976
Episode 57 	 Avg length: 0 	 Avg reward: 21 	 Elapsed time 4.934
Episode 58 	 Avg length: 0 	 Avg reward: 18 	 Elapsed time 5.004
Episode 59 	 Avg length: 0 	 Avg reward: 19 	 Elapsed time 4.984
Episode 60 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.992
Episode 61 	 Avg length: 0 	 Avg reward: 22 	 Elapsed time 4.927
Episode 62 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.983
Episode 63 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.985
Episode 64 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.921
Episode 65 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.982
Episode 66 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.997
Episode 67 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.989
Episode 68 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.935
Episode 69 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.997
Episode 70 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.986
Episode 71 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.969
Episode 72 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.924
Episode 73 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.984
Episode 74 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.977
Episode 75 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.922
Episode 76 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.978
Episode 77 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 78 	 Avg length: 0 	 Avg reward: 4 	 Elapsed time 4.990
Episode 79 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.930
Episode 80 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.980
Episode 81 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.981
Episode 82 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.969
Episode 83 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.923
Episode 84 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 5.012
Episode 85 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.993
Episode 86 	 Avg length: 0 	 Avg reward: 4 	 Elapsed time 4.923
Episode 87 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.972
Episode 88 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.976
Episode 89 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.981
Episode 90 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.923
Episode 91 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.981
Episode 92 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 93 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.928
Episode 94 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.975
Episode 95 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.981
Episode 96 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.983
Episode 97 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.924
Episode 98 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.979
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.4725004732608795 	 
Epoches 5 	 loss: 0.4725004732608795 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 99 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.090
Episode 100 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.000
Episode 101 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.995
Episode 102 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.932
Episode 103 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.990
Episode 104 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.989
Episode 105 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.004
Episode 106 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.940
Episode 107 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 108 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.005
Episode 109 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.932
Episode 110 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.989
Episode 111 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.992
Episode 112 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.992
Episode 113 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.936
Episode 114 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.996
Episode 115 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 116 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.985
Episode 117 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.922
Episode 118 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.979
Episode 119 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.989
Episode 120 	 Avg length: 0 	 Avg reward: 20 	 Elapsed time 4.934
Episode 121 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.052
Episode 122 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.924
Episode 123 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.993
Episode 124 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.986
Episode 125 	 Avg length: 0 	 Avg reward: 16 	 Elapsed time 4.992
Episode 126 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.934
Episode 127 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.997
Episode 128 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.990
Episode 129 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.929
Episode 130 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.991
Episode 131 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.009
Episode 132 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.009
Episode 133 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.930
Episode 134 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.988
Episode 135 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.992
Episode 136 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.981
Episode 137 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.929
Episode 138 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.998
Episode 139 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.999
Episode 140 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.915
Episode 141 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.995
Episode 142 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.990
Episode 143 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.987
Episode 144 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.937
Episode 145 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.990
Episode 146 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.997
Episode 147 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.988
Episode 148 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.924
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.45853155851364136 	 
Epoches 5 	 loss: 0.45853155851364136 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 149 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 5.109
Episode 150 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.995
Episode 151 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.927
Episode 152 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.996
Episode 153 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.993
Episode 154 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.982
Episode 155 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.927
Episode 156 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 157 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.978
Episode 158 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.993
Episode 159 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.930
Episode 160 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.993
Episode 161 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.998
Episode 162 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.925
Episode 163 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.972
Episode 164 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.997
Episode 165 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.001
Episode 166 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.942
Episode 167 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.033
Episode 168 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.989
Episode 169 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.008
Episode 170 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.935
Episode 171 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.987
Episode 172 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.976
Episode 173 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.918
Episode 174 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.990
Episode 175 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.977
Episode 176 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.986
Episode 177 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.923
Episode 178 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.979
Episode 179 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.976
Episode 180 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.992
Episode 181 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.914
Episode 182 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.979
Episode 183 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.983
Episode 184 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.932
Episode 185 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.982
Episode 186 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.989
Episode 187 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.979
Episode 188 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.923
Episode 189 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 190 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.003
Episode 191 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.921
Episode 192 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.009
Episode 193 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.995
Episode 194 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.997
Episode 195 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.916
Episode 196 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.997
Episode 197 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.974
Episode 198 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.984
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.48672035336494446 	 
Epoches 5 	 loss: 0.48672035336494446 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 199 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.009
Episode 200 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.999
Episode 201 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.993
Episode 202 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.927
Episode 203 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.003
Episode 204 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.005
Episode 205 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.982
Episode 206 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.921
Episode 207 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.996
Episode 208 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.994
Episode 209 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.017
Episode 210 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.922
Episode 211 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.960
Episode 212 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.975
Episode 213 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.916
Episode 214 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.967
Episode 215 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.978
Episode 216 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.973
Episode 217 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.919
Episode 218 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.968
Episode 219 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.964
Episode 220 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.972
Episode 221 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.914
Episode 222 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.960
Episode 223 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.967
Episode 224 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.908
Episode 225 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.962
Episode 226 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.973
Episode 227 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.971
Episode 228 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.916
Episode 229 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.973
Episode 230 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.970
Episode 231 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 232 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.915
Episode 233 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.969
Episode 234 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.970
Episode 235 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.912
Episode 236 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.964
Episode 237 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.970
Episode 238 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.970
Episode 239 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.928
Episode 240 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.982
Episode 241 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.982
Episode 242 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 243 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.920
Episode 244 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.976
Episode 245 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.966
Episode 246 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.910
Episode 247 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.964
Episode 248 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.975
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.46490833163261414 	 
Epoches 5 	 loss: 0.46490833163261414 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 249 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.089
Episode 250 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.933
Episode 251 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.985
Episode 252 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.986
Episode 253 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.985
Episode 254 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.918
Episode 255 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.982
Episode 256 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.010
Episode 257 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.928
Episode 258 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.981
Episode 259 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.991
Episode 260 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.008
Episode 261 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.925
Episode 262 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 5.000
Episode 263 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.990
Episode 264 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.997
Episode 265 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.949
Episode 266 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.990
Episode 267 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 268 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.941
Episode 269 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.016
Episode 270 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.987
Episode 271 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.003
Episode 272 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.940
Episode 273 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.995
Episode 274 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.983
Episode 275 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.930
Episode 276 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.992
Episode 277 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.007
Episode 278 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.988
Episode 279 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.923
Episode 280 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.982
Episode 281 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.969
Episode 282 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.985
Episode 283 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.930
Episode 284 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.989
Episode 285 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 5.003
Episode 286 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.931
Episode 287 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 5.020
Episode 288 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.987
Episode 289 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.003
Episode 290 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.937
Episode 291 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.997
Episode 292 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 5.012
Episode 293 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 5.014
Episode 294 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.936
Episode 295 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.000
Episode 296 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.984
Episode 297 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.930
Episode 298 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.004
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.5211646556854248 	 
