class name: scp 	 label: 0 	 no. packet: 7000
class name: skype 	 label: 1 	 no. packet: 7000
class name: sftp 	 label: 2 	 no. packet: 7000
class name: aimchat 	 label: 3 	 no. packet: 7000
class name: facebook 	 label: 4 	 no. packet: 7000
class name: ftps 	 label: 5 	 no. packet: 7000
class name: netflix 	 label: 6 	 no. packet: 7000
class name: icq 	 label: 7 	 no. packet: 7000
class name: hangouts 	 label: 8 	 no. packet: 7000
class name: spotify 	 label: 9 	 no. packet: 7000
class name: gmail 	 label: 10 	 no. packet: 7000
class name: voipbuster 	 label: 11 	 no. packet: 7000
class name: bittorrent 	 label: 12 	 no. packet: 7000
class name: youtube 	 label: 13 	 no. packet: 7000
class name: email 	 label: 14 	 no. packet: 7000
class name: vimeo 	 label: 15 	 no. packet: 7000
Initial val. accuracy on unseen test data (not validation dataset): 96.2768%
Random Seed: 2024
-------------------- Start searching for the pruning and quantization policies ----------------------------------------
Saving state_dict checkpoint with masks for finetuning at networks/quantized_models/iscx2016vpn/CNN1D_TrafficClassification_iscx2016vpn.pt
Saving best model in onnx at networks/quantized_models/iscx2016vpn/model.onnx
Episode 274 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.632
Episode 275 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.574
Episode 276 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.609
Episode 277 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.666
Episode 278 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.616
Episode 279 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.617
Episode 280 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.616
Episode 281 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.667
Episode 282 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.609
Episode 283 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.425
Episode 284 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.494
Episode 285 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.453
Episode 286 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.373
Episode 287 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.477
Episode 288 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.453
Episode 289 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.470
Episode 290 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.403
Episode 291 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.443
Episode 292 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.475
Episode 293 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.474
Episode 294 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.452
Episode 295 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.439
Episode 296 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.457
Episode 297 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.419
Episode 298 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.439
Episode 299 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.454
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.34022650122642517 	 
Epoches 5 	 loss: 0.34022650122642517 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 300 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.672
Episode 301 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.593
Episode 302 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.634
Episode 303 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.658
Episode 304 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.580
Episode 305 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.527
Episode 306 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.636
Episode 307 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.566
Episode 308 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.498
Episode 309 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.477
Episode 310 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.516
Episode 311 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.724
Episode 312 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.625
Episode 313 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.678
Episode 314 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.648
Episode 315 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.695
Episode 316 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.592
Episode 317 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.606
Episode 318 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.634
Episode 319 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.597
Episode 320 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.675
Episode 321 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.680
Episode 322 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.669
Episode 323 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.570
Episode 324 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.629
Episode 325 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.588
Episode 326 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.614
Episode 327 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.572
Episode 328 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.647
Episode 329 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.620
Episode 330 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.561
Episode 331 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.630
Episode 332 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.658
Episode 333 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.690
Episode 334 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.573
Episode 335 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.698
Episode 336 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.644
Episode 337 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.653
Episode 338 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.532
Episode 339 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.635
Episode 340 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.665
Episode 341 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.602
Episode 342 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.715
Episode 343 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.666
Episode 344 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.650
Episode 345 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.598
Episode 346 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.643
Episode 347 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.656
Episode 348 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.640
Episode 349 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.558
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.32984521985054016 	 
Epoches 5 	 loss: 0.32984521985054016 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 350 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.712
Episode 351 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.578
Episode 352 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.592
Episode 353 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.624
Episode 354 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.538
Episode 355 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.539
Episode 356 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.364
Episode 357 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.524
Episode 358 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.512
Episode 359 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.397
Episode 360 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.461
Episode 361 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.442
Episode 362 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.463
Episode 363 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.354
Episode 364 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.505
Episode 365 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.461
Episode 366 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.452
Episode 367 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.464
Episode 368 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.417
Episode 369 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.432
Episode 370 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.382
Episode 371 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.469
Episode 372 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.396
Episode 373 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.491
Episode 374 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.486
Episode 375 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.649
Episode 376 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.445
Episode 377 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.685
Episode 378 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.635
Episode 379 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.632
Episode 380 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.696
Episode 381 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.716
Episode 382 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.436
Episode 383 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.372
Episode 384 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.424
Episode 385 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.444
Episode 386 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.453
Episode 387 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.380
Episode 388 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.500
Episode 389 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.445
Episode 390 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.399
Episode 391 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.444
Episode 392 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.416
Episode 393 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.474
Episode 394 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.321
Episode 395 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.418
Episode 396 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.399
Episode 397 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.432
Episode 398 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.372
Episode 399 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.485
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.30618807673454285 	 
Epoches 5 	 loss: 0.30618807673454285 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 400 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.782
Episode 401 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.533
Episode 402 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.432
Episode 403 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.678
Episode 404 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.663
Episode 405 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.461
Episode 406 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.480
Episode 407 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.648
Episode 408 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.654
Episode 409 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.628
Episode 410 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.444
Episode 411 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.415
Episode 412 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.398
Episode 413 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.526
Episode 414 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.631
Episode 415 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.645
Episode 416 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.601
Episode 417 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.645
Episode 418 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.648
Episode 419 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.561
Episode 420 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.391
Episode 421 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.431
Episode 422 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.412
Episode 423 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.408
Episode 424 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.571
Episode 425 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.614
Episode 426 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.635
Episode 427 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.594
Episode 428 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.618
Episode 429 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.627
Episode 430 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.660
Episode 431 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.600
Episode 432 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.624
Episode 433 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.397
Episode 434 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.331
Episode 435 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.403
Episode 436 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.388
Episode 437 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.665
Episode 438 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.367
Episode 439 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.365
Episode 440 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.452
Episode 441 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.635
Episode 442 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.651
Episode 443 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.660
Episode 444 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.657
Episode 445 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.627
Episode 446 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.663
Episode 447 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.646
Episode 448 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.612
Episode 449 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.621
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.3551328480243683 	 
Epoches 5 	 loss: 0.3551328480243683 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 450 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.667
Episode 451 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.642
Episode 452 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.608
Episode 453 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.612
Episode 454 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.580
Episode 455 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.597
Episode 456 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.598
Episode 457 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.539
Episode 458 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.651
Episode 459 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.660
Episode 460 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.622
Episode 461 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.562
Episode 462 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.561
Episode 463 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.669
Episode 464 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.605
Episode 465 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.516
Episode 466 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.639
Episode 467 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.623
Episode 468 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.617
Episode 469 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.704
Episode 470 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.574
Episode 471 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.645
Episode 472 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.536
Episode 473 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.593
Episode 474 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.547
Episode 475 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.659
Episode 476 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.677
Episode 477 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.544
Episode 478 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.606
Episode 479 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.639
Episode 480 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.591
Episode 481 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.566
Episode 482 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.599
Episode 483 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.607
Episode 484 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.669
Episode 485 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.581
Episode 486 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.662
Episode 487 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.609
Episode 488 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.590
Episode 489 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.625
Episode 490 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.630
Episode 491 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.623
Episode 492 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.588
Episode 493 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.632
Episode 494 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.624
Episode 495 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.628
Episode 496 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.634
Episode 497 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.673
Episode 498 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.702
Episode 499 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.615
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.3549964725971222 	 
Epoches 5 	 loss: 0.3549964725971222 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 500 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 5.817
